source	id	x	y	z	area	datetime	prec[mm]	throughf[mm]	evapot[mm]	transp[mm]	evacep[mm]	evasoil[mm]	runoff[mm]	percol[mm]	infiltration[mm]	snow[mmh2oeq]	surfacewater[mm]	soil_water[mm]	root_soil_water[mm]	leafwater[mm]	soilwater_10cm[%]	soilwater_20cm[%]	soilwater_30cm[%]	soilwater_50cm[%]	soilwater_100cm[%]
setup	0	0	0	0	1	2002-06-18 18:45:00	0	0	0.0398544	0	0	0.00829423	0	0	0	0	0	292.398	0	0	29.806	28.7737	29.148	29.1305	28.8579
setup	0	0	0	0	1	2002-06-18 19:00:00	0	0	0.0398544	0	0	0.00829265	0	0	0	0	0	292.39	0	0	29.8022	28.7734	29.1469	29.1305	28.8579
setup	0	0	0	0	1	2002-06-18 19:15:00	0	0	0.0398544	0	0	0.00829108	0	0	0	0	0	292.381	0	0	29.7984	28.7731	29.1459	29.1305	28.8579
setup	0	0	0	0	1	2002-06-18 19:30:00	0	0	0.0398544	0	0	0.00828952	0	0	0	0	0	292.373	0	0	29.7946	28.7728	29.1449	29.1305	28.8579
setup	0	0	0	0	1	2002-06-18 19:45:00	0	0	0.0398544	0	0	0.00828796	0	0	0	0	0	292.365	0	0	29.7909	28.7724	29.1439	29.1305	28.8579
setup	0	0	0	0	1	2002-06-18 20:00:00	0	0	0.0398544	0	0	0.0082864	0	0	0	0	0	292.357	0	0	29.7871	28.7719	29.1428	29.1305	28.8579
setup	0	0	0	0	1	2002-06-18 20:15:00	0	0	0.0398544	0	0	0.00828485	0	0	0	0	0	292.348	0	0	29.7834	28.7714	29.1418	29.1305	28.8579
setup	0	0	0	0	1	2002-06-18 20:30:00	0	0	0.0398544	0	0	0.0082833	0	0	0	0	0	292.34	0	0	29.7796	28.7708	29.1408	29.1305	28.8579
setup	0	0	0	0	1	2002-06-18 20:45:00	0	0	0.0398544	0	0	0.00828176	0	0	0	0	0	292.332	0	0	29.7759	28.7702	29.1397	29.1305	28.8579
setup	0	0	0	0	1	2002-06-18 21:00:00	0	0	0.0398544	0	0	0.00828022	0	0	0	0	0	292.324	0	0	29.7722	28.7695	29.1387	29.1305	28.8579
setup	0	0	0	0	1	2002-06-18 21:15:00	0	0	0.0398544	0	0	0.00827869	0	0	0	0	0	292.315	0	0	29.7684	28.7688	29.1377	29.1305	28.8579
setup	0	0	0	0	1	2002-06-18 21:30:00	0	0	0.0398544	0	0	0.00827716	0	0	0	0	0	292.307	0	0	29.7647	28.768	29.1367	29.1305	28.8579
setup	0	0	0	0	1	2002-06-18 21:45:00	0	0	0.0398544	0	0	0.00827563	0	0	0	0	0	292.299	0	0	29.761	28.7672	29.1356	29.1305	28.8579
setup	0	0	0	0	1	2002-06-18 22:00:00	0	0	0.0398544	0	0	0.00827411	0	0	0	0	0	292.29	0	0	29.7573	28.7663	29.1346	29.1305	28.8579
setup	0	0	0	0	1	2002-06-18 22:15:00	0	0	0.0398544	0	0	0.00827259	0	0	0	0	0	292.282	0	0	29.7537	28.7654	29.1336	29.1305	28.8579
setup	0	0	0	0	1	2002-06-18 22:30:00	0	0	0.0398544	0	0	0.00827107	0	0	0	0	0	292.274	0	0	29.75	28.7644	29.1325	29.1305	28.8579
setup	0	0	0	0	1	2002-06-18 22:45:00	0	0	0.0398544	0	0	0.00826956	0	0	0	0	0	292.266	0	0	29.7464	28.7634	29.1315	29.1305	28.8579
setup	0	0	0	0	1	2002-06-18 23:00:00	0	0	0.0398544	0	0	0.00826805	0	0	0	0	0	292.257	0	0	29.7427	28.7624	29.1305	29.1305	28.8579
setup	0	0	0	0	1	2002-06-18 23:15:00	0	0	0.0398544	0	0	0.00826654	0	0	0	0	0	292.249	0	0	29.7391	28.7613	29.1295	29.1305	28.8579
setup	0	0	0	0	1	2002-06-18 23:30:00	0	0	0.0398544	0	0	0.00826504	0	0	0	0	0	292.241	0	0	29.7355	28.7601	29.1284	29.1305	28.8579
setup	0	0	0	0	1	2002-06-18 23:45:00	0	0	0.0398544	0	0	0.00826354	0	0	0	0	0	292.233	0	0	29.7318	28.759	29.1274	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 00:00:00	0	0	0.0422802	0	0	0.00876493	0	0	0	0	0	292.224	0	0	29.728	28.7576	29.1263	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 00:15:00	0	0	0.0422802	0	0	0.00876326	0	0	0	0	0	292.215	0	0	29.7243	28.7562	29.1252	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 00:30:00	0	0	0.0422802	0	0	0.00876158	0	0	0	0	0	292.206	0	0	29.7205	28.7548	29.1241	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 00:45:00	0	0	0.0422802	0	0	0.00875991	0	0	0	0	0	292.197	0	0	29.7167	28.7533	29.1231	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 01:00:00	0	0	0.0422802	0	0	0.00875824	0	0	0	0	0	292.189	0	0	29.7129	28.7518	29.122	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 01:15:00	0	0	0.0422802	0	0	0.00875658	0	0	0	0	0	292.18	0	0	29.7092	28.7508	29.1209	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 01:30:00	0	0	0.0422802	0	0	0.00875492	0	0	0	0	0	292.171	0	0	29.7054	28.7489	29.1198	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 01:45:00	0	0	0.0422802	0	0	0.00875326	0	0	0	0	0	292.162	0	0	29.7017	28.7476	29.1187	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 02:00:00	0	0	0.0422802	0	0	0.00875161	0	0	0	0	0	292.154	0	0	29.698	28.7457	29.1176	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 02:15:00	0	0	0.0422802	0	0	0.00874996	0	0	0	0	0	292.145	0	0	29.6942	28.7443	29.1165	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 02:30:00	0	0	0.0422802	0	0	0.00874831	0	0	0	0	0	292.136	0	0	29.6905	28.7422	29.1154	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 02:45:00	0	0	0.0422802	0	0	0.00874666	0	0	0	0	0	292.127	0	0	29.6868	28.7407	29.1143	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 03:00:00	0	0	0.0422802	0	0	0.00874502	0	0	0	0	0	292.119	0	0	29.6831	28.7386	29.1132	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 03:15:00	0	0	0.0422802	0	0	0.00874338	0	0	0	0	0	292.11	0	0	29.6794	28.7371	29.1122	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 03:30:00	0	0	0.0422802	0	0	0.00874174	0	0	0	0	0	292.101	0	0	29.6757	28.7349	29.1111	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 03:45:00	0	0	0.0422802	0	0	0.00874011	0	0	0	0	0	292.092	0	0	29.6719	28.7328	29.11	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 04:00:00	0	0	0.0422802	0	0	0.00873848	0	0	0	0	0	292.084	0	0	29.6682	28.7307	29.1089	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 04:15:00	0	0	0.0422802	0	0	0.00873685	0	0	0	0	0	292.075	0	0	29.6641	28.7285	29.1078	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 04:30:00	0	0	0.0422802	0	0	0.00873523	0	0	0	0	0	292.066	0	0	29.6606	28.7264	29.1067	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 04:45:00	0	0	0.0422802	0	0	0.00873361	0	0	0	0	0	292.058	0	0	29.6571	28.7243	29.1056	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 05:00:00	0	0	0.0422802	0	0	0.00873199	0	0	0	0	0	292.049	0	0	29.6536	28.7222	29.1045	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 05:15:00	0	0	0.0422802	0	0	0.00873037	0	0	0	0	0	292.04	0	0	29.6501	28.72	29.1034	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 05:30:00	0	0	0.0422802	0	0	0.00872875	0	0	0	0	0	292.031	0	0	29.6466	28.7179	29.1024	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 05:45:00	0	0	0.0422802	0	0	0.00872713	0	0	0	0	0	292.023	0	0	29.6431	28.7158	29.1013	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 06:00:00	0	0	0.0422802	0	0	0.00872551	0	0	0	0	0	292.014	0	0	29.6396	28.7137	29.1002	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 06:15:00	0	0	0.0422802	0	0	0.00872389	0	0	0	0	0	292.005	0	0	29.6361	28.7115	29.0991	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 06:30:00	0	0	0.0422802	0	0	0.00872227	0	0	0	0	0	291.996	0	0	29.6326	28.7094	29.098	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 06:45:00	0	0	0.0422802	0	0	0.00872065	0	0	0	0	0	291.988	0	0	29.6291	28.7073	29.0969	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 07:00:00	0	0	0.0422802	0	0	0.00871903	0	0	0	0	0	291.979	0	0	29.6256	28.7052	29.0958	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 07:15:00	0	0	0.0422802	0	0	0.00871742	0	0	0	0	0	291.97	0	0	29.6221	28.703	29.0947	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 07:30:00	0	0	0.0422802	0	0	0.0087158	0	0	0	0	0	291.962	0	0	29.6186	28.7009	29.0936	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 07:45:00	0	0	0.0422802	0	0	0.00871418	0	0	0	0	0	291.953	0	0	29.6152	28.6988	29.0926	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 08:00:00	0	0	0.0422802	0	0	0.00871256	0	0	0	0	0	291.944	0	0	29.6117	28.6967	29.0915	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 08:15:00	0	0	0.0422802	0	0	0.00871095	0	0	0	0	0	291.935	0	0	29.6082	28.6945	29.0904	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 08:30:00	0	0	0.0422802	0	0	0.00870933	0	0	0	0	0	291.927	0	0	29.6047	28.6924	29.0893	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 08:45:00	0	0	0.0422802	0	0	0.00870771	0	0	0	0	0	291.918	0	0	29.6012	28.6903	29.0882	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 09:00:00	0	0	0.0422802	0	0	0.0087061	0	0	0	0	0	291.909	0	0	29.5977	28.6882	29.0871	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 09:15:00	0	0	0.0422802	0	0	0.00870448	0	0	0	0	0	291.901	0	0	29.5942	28.6861	29.086	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 09:30:00	0	0	0.0422802	0	0	0.00870287	0	0	0	0	0	291.892	0	0	29.5907	28.6839	29.0849	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 09:45:00	0	0	0.0422802	0	0	0.00870125	0	0	0	0	0	291.883	0	0	29.5872	28.6818	29.0838	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 10:00:00	0	0	0.0422802	0	0	0.00869964	0	0	0	0	0	291.875	0	0	29.5838	28.6797	29.0828	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 10:15:00	0	0	0.0422802	0	0	0.00869802	0	0	0	0	0	291.866	0	0	29.5803	28.6776	29.0817	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 10:30:00	0	0	0.0422802	0	0	0.00869641	0	0	0	0	0	291.857	0	0	29.5768	28.6754	29.0806	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 10:45:00	0	0	0.0422802	0	0	0.0086948	0	0	0	0	0	291.848	0	0	29.5733	28.6733	29.0795	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 11:00:00	0	0	0.0422802	0	0	0.00869318	0	0	0	0	0	291.84	0	0	29.5698	28.6712	29.0784	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 11:15:00	0	0	0.0422802	0	0	0.00869157	0	0	0	0	0	291.831	0	0	29.5663	28.6691	29.0773	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 11:30:00	0	0	0.0422802	0	0	0.00868996	0	0	0	0	0	291.822	0	0	29.5629	28.667	29.0762	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 11:45:00	0	0	0.0422802	0	0	0.00868834	0	0	0	0	0	291.814	0	0	29.5594	28.6648	29.0751	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 12:00:00	0	0	0.0422802	0	0	0.00868673	0	0	0	0	0	291.805	0	0	29.5559	28.6627	29.074	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 12:15:00	0	0	0.0422802	0	0	0.00868512	0	0	0	0	0	291.796	0	0	29.5524	28.6606	29.073	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 12:30:00	0	0	0.0422802	0	0	0.00868351	0	0	0	0	0	291.788	0	0	29.5489	28.6585	29.0719	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 12:45:00	0	0	0.0422802	0	0	0.0086819	0	0	0	0	0	291.779	0	0	29.5455	28.6564	29.0708	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 13:00:00	0	0	0.0422802	0	0	0.00868028	0	0	0	0	0	291.77	0	0	29.542	28.6542	29.0697	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 13:15:00	0	0	0.0422802	0	0	0.00867867	0	0	0	0	0	291.762	0	0	29.5385	28.6521	29.0686	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 13:30:00	0	0	0.0422802	0	0	0.00867706	0	0	0	0	0	291.753	0	0	29.535	28.65	29.0675	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 13:45:00	0	0	0.0422802	0	0	0.00867545	0	0	0	0	0	291.744	0	0	29.5315	28.6479	29.0664	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 14:00:00	0	0	0.0422802	0	0	0.00867384	0	0	0	0	0	291.736	0	0	29.5281	28.6458	29.0653	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 14:15:00	0	0	0.0422802	0	0	0.00867223	0	0	0	0	0	291.727	0	0	29.5246	28.6437	29.0643	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 14:30:00	0	0	0.0422802	0	0	0.00867062	0	0	0	0	0	291.718	0	0	29.5211	28.6415	29.0632	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 14:45:00	0	0	0.0422802	0	0	0.00866901	0	0	0	0	0	291.71	0	0	29.5177	28.6394	29.0621	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 15:00:00	0	0	0.0422802	0	0	0.0086674	0	0	0	0	0	291.701	0	0	29.5142	28.6373	29.061	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 15:15:00	0	0	0.0422802	0	0	0.0086658	0	0	0	0	0	291.692	0	0	29.5107	28.6352	29.0599	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 15:30:00	0	0	0.0422802	0	0	0.00866419	0	0	0	0	0	291.684	0	0	29.5072	28.6331	29.0588	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 15:45:00	0	0	0.0422802	0	0	0.00866258	0	0	0	0	0	291.675	0	0	29.5038	28.631	29.0577	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 16:00:00	0	0	0.0422802	0	0	0.00866097	0	0	0	0	0	291.666	0	0	29.5003	28.6288	29.0566	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 16:15:00	0	0	0.0422802	0	0	0.00865936	0	0	0	0	0	291.658	0	0	29.4968	28.6267	29.0556	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 16:30:00	0	0	0.0422802	0	0	0.00865776	0	0	0	0	0	291.649	0	0	29.4934	28.6246	29.0545	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 16:45:00	0	0	0.0422802	0	0	0.00865615	0	0	0	0	0	291.64	0	0	29.4899	28.6225	29.0534	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 17:00:00	0	0	0.0422802	0	0	0.00865454	0	0	0	0	0	291.632	0	0	29.4864	28.6204	29.0523	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 17:15:00	0	0	0.0422802	0	0	0.00865294	0	0	0	0	0	291.623	0	0	29.483	28.6183	29.0512	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 17:30:00	0	0	0.0422802	0	0	0.00865133	0	0	0	0	0	291.614	0	0	29.4795	28.6162	29.0501	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 17:45:00	0	0	0.0422802	0	0	0.00864973	0	0	0	0	0	291.606	0	0	29.476	28.614	29.049	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 18:00:00	0	0	0.0422802	0	0	0.00864812	0	0	0	0	0	291.597	0	0	29.4726	28.6119	29.0479	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 18:15:00	0	0	0.0422802	0	0	0.00864652	0	0	0	0	0	291.588	0	0	29.4691	28.6098	29.0469	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 18:30:00	0	0	0.0422802	0	0	0.00864491	0	0	0	0	0	291.58	0	0	29.4657	28.6077	29.0458	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 18:45:00	0	0	0.0422802	0	0	0.00864331	0	0	0	0	0	291.571	0	0	29.4622	28.6056	29.0447	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 19:00:00	0	0	0.0422802	0	0	0.0086417	0	0	0	0	0	291.562	0	0	29.4587	28.6035	29.0436	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 19:15:00	0	0	0.0422802	0	0	0.0086401	0	0	0	0	0	291.554	0	0	29.4553	28.6014	29.0425	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 19:30:00	0	0	0.0422802	0	0	0.00863849	0	0	0	0	0	291.545	0	0	29.4518	28.5992	29.0414	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 19:45:00	0	0	0.0422802	0	0	0.00863689	0	0	0	0	0	291.536	0	0	29.4484	28.5971	29.0403	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 20:00:00	0	0	0.0422802	0	0	0.00863529	0	0	0	0	0	291.528	0	0	29.4449	28.595	29.0392	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 20:15:00	0	0	0.0422802	0	0	0.00863368	0	0	0	0	0	291.519	0	0	29.4415	28.5929	29.0382	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 20:30:00	0	0	0.0422802	0	0	0.00863208	0	0	0	0	0	291.511	0	0	29.438	28.5908	29.0371	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 20:45:00	0	0	0.0422802	0	0	0.00863048	0	0	0	0	0	291.502	0	0	29.4345	28.5887	29.036	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 21:00:00	0	0	0.0422802	0	0	0.00862888	0	0	0	0	0	291.493	0	0	29.4311	28.5866	29.0349	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 21:15:00	0	0	0.0422802	0	0	0.00862728	0	0	0	0	0	291.485	0	0	29.4276	28.5845	29.0338	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 21:30:00	0	0	0.0422802	0	0	0.00862567	0	0	0	0	0	291.476	0	0	29.4242	28.5824	29.0327	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 21:45:00	0	0	0.0422802	0	0	0.00862407	0	0	0	0	0	291.467	0	0	29.4207	28.5802	29.0316	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 22:00:00	0	0	0.0422802	0	0	0.00862247	0	0	0	0	0	291.459	0	0	29.4173	28.5781	29.0305	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 22:15:00	0	0	0.0422802	0	0	0.00862087	0	0	0	0	0	291.45	0	0	29.4138	28.576	29.0295	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 22:30:00	0	0	0.0422802	0	0	0.00861927	0	0	0	0	0	291.442	0	0	29.4104	28.5739	29.0284	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 22:45:00	0	0	0.0422802	0	0	0.00861767	0	0	0	0	0	291.433	0	0	29.4069	28.5718	29.0273	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 23:00:00	0	0	0.0422802	0	0	0.00861607	0	0	0	0	0	291.424	0	0	29.4035	28.5697	29.0262	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 23:15:00	0	0	0.0422802	0	0	0.00861447	0	0	0	0	0	291.416	0	0	29.4	28.5676	29.0251	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 23:30:00	0	0	0.0422802	0	0	0.00861287	0	0	0	0	0	291.407	0	0	29.3966	28.5655	29.024	29.1305	28.8579
setup	0	0	0	0	1	2002-06-19 23:45:00	0	0	0.0422802	0	0	0.00861127	0	0	0	0	0	291.399	0	0	29.3931	28.5634	29.0229	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 00:00:00	1.25	1.25	0.0375093	0	0	0.0375093	0	0	1.21249	0	0	292.611	0	0	29.4059	28.5634	29.0229	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 00:15:00	1.25	1.25	0.0375093	0	0	0.0375093	0	0	1.21249	0	0	293.823	0	0	29.4786	28.5634	29.0229	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 00:30:00	1	1	0.0375093	0	0	0.0375093	0	0	0.962491	0	0	294.786	0	0	29.7613	28.5634	29.0229	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 00:45:00	0	0	0.0375093	0	0	0.00838107	0	0	0	0	0	294.778	0	0	30.7589	28.5615	29.022	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 01:00:00	0	0	0.0375093	0	0	0.00835972	0	0	0	0	0	294.769	0	0	30.7616	28.561	29.0211	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 01:15:00	0	0	0.0375093	0	0	0.00833603	0	0	0	0	0	294.761	0	0	30.7701	28.5792	29.0201	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 01:30:00	0	0	0.0375093	0	0	0.00830985	0	0	0	0	0	294.753	0	0	30.7849	28.6499	29.0192	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 01:45:00	0	0	0.0375093	0	0	0.00828109	0	0	0	0	0	294.744	0	0	30.806	28.9225	29.0182	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 02:00:00	0	0	0.0375093	0	0	0.00825286	0	0	0	0	0	294.736	0	0	30.8316	29.8933	29.0173	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 02:15:00	0	0	0.0375093	0	0	0.00825002	0	0	0	0	0	294.728	0	0	30.9226	29.6758	29.0163	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 02:30:00	0	0	0.0375093	0	0	0.00824738	0	0	0	0	0	294.72	0	0	30.9745	29.5693	29.0154	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 02:45:00	0	0	0.0375093	0	0	0.00824485	0	0	0	0	0	294.711	0	0	31.0031	29.5126	29.0145	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 03:00:00	0	0	0.0375093	0	0	0.00824236	0	0	0	0	0	294.703	0	0	31.0199	29.479	29.0135	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 03:15:00	0	0	0.0375093	0	0	0.0082399	0	0	0	0	0	294.695	0	0	31.0303	29.457	29.0126	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 03:30:00	0	0	0.0375093	0	0	0.00823747	0	0	0	0	0	294.687	0	0	31.0368	29.4419	29.0116	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 03:45:00	0	0	0.0375093	0	0	0.00823506	0	0	0	0	0	294.678	0	0	31.0404	29.431	29.0107	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 04:00:00	0	0	0.0375093	0	0	0.00823268	0	0	0	0	0	294.67	0	0	31.0419	29.423	29.0097	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 04:15:00	0	0	0.0375093	0	0	0.00823033	0	0	0	0	0	294.662	0	0	31.0415	29.4172	29.0088	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 04:30:00	0	0	0.0375093	0	0	0.008228	0	0	0	0	0	294.654	0	0	31.0395	29.4128	29.0078	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 04:45:00	0	0	0.0375093	0	0	0.0082257	0	0	0	0	0	294.645	0	0	31.0361	29.4096	29.0069	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 05:00:00	0	0	0.0375093	0	0	0.00822342	0	0	0	0	0	294.637	0	0	31.0316	29.4072	29.006	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 05:15:00	0	0	0.0375093	0	0	0.00822117	0	0	0	0	0	294.629	0	0	31.0261	29.4054	29.005	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 05:30:00	0	0	0.0375093	0	0	0.00821893	0	0	0	0	0	294.621	0	0	31.0198	29.404	29.0041	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 05:45:00	0	0	0.0375093	0	0	0.00821672	0	0	0	0	0	294.613	0	0	31.0128	29.4031	29.0053	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 06:00:00	0	0	0.0375093	0	0	0.00821451	0	0	0	0	0	294.604	0	0	31.0053	29.4025	29.0087	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 06:15:00	0	0	0.0375093	0	0	0.00821232	0	0	0	0	0	294.596	0	0	30.9974	29.4022	29.0134	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 06:30:00	0	0	0.0375093	0	0	0.00821015	0	0	0	0	0	294.588	0	0	30.9892	29.4021	29.0188	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 06:45:00	0	0	0.0375093	0	0	0.00820799	0	0	0	0	0	294.58	0	0	30.9808	29.4022	29.0248	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 07:00:00	0	0	0.0375093	0	0	0.00820584	0	0	0	0	0	294.572	0	0	30.9721	29.4025	29.0311	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 07:15:00	0	0	0.0375093	0	0	0.00820371	0	0	0	0	0	294.563	0	0	30.9634	29.4028	29.0375	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 07:30:00	0	0	0.0375093	0	0	0.00820159	0	0	0	0	0	294.555	0	0	30.9545	29.4032	29.0441	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 07:45:00	0	0	0.0375093	0	0	0.00819948	0	0	0	0	0	294.547	0	0	30.9456	29.4036	29.0507	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 08:00:00	0	0	0.0375093	0	0	0.00819739	0	0	0	0	0	294.539	0	0	30.9367	29.4041	29.0573	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 08:15:00	0	0	0.0375093	0	0	0.00819531	0	0	0	0	0	294.531	0	0	30.9278	29.4046	29.0639	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 08:30:00	0	0	0.0375093	0	0	0.00819324	0	0	0	0	0	294.522	0	0	30.919	29.405	29.0704	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 08:45:00	0	0	0.0375093	0	0	0.00819118	0	0	0	0	0	294.514	0	0	30.9101	29.4055	29.0768	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 09:00:00	0	0	0.0375093	0	0	0.00818914	0	0	0	0	0	294.506	0	0	30.9013	29.4059	29.0832	29.1305	28.8579
setup	0	0	0	0	1	2002-06-20 09:15:00	0	0	0.0375093	0	0	0.00818711	0	0	0	0	0	294.498	0	0	30.8926	29.4062	29.0894	29.1305	28.8579
